19106370,P,843581981,201912,10/19/2021,SCHOOL OF ERITREAN LANGUAGES IN LOS ANGELES INC,990EZ,, 
19101086,P,811694854,201612,10/14/2021,WHEELS 4 THE WORLD,990EO,, 
19102389,P,205017416,201512,10/15/2021,VIJAY AMRITRAJ FOUNDATION,990,, 
19102421,P,300087775,201912,10/15/2021,BAY AREA CULTURAL CONNECTIONS,990,, 
19106257,P,464485637,201912,10/19/2021,OPERATION NORTHERN COMFORT INC,990PF,, 
19107163,P,232320327,201912,10/19/2021,NORTHEASE PHILA SWIM COACHES ASSOC,990EZ,, 
19100422,P,593107271,201909,10/14/2021,CHRISTIAN HELP FOUNDATION INC,990,, 
19100464,P,611023745,201906,10/14/2021,KENTUCKY ASSOCIATION OF PROFESSIONAL SURVEYORS,990O,, 
19102447,P,953952809,202006,10/15/2021,SAN GABRIEL VLY TRAINING CTR,990,, 
19106125,P,133503581,201912,10/19/2021,MILL PONDS HOA INC,990EO,, 
19101910,P,363184207,201912,10/14/2021,CHRISTIAN LIFE MINISTRIES,990,, 
19106212,P,382071440,201812,10/19/2021,GOSPEL OPPORTUNITIES INC,990,, 
19098548,P,370841333,202006,10/13/2021,VETERANS OF FOREIGN WARS DEPARTMENTS 2698 RANDOLPH,990O,, 
19098550,P,836467399,201912,10/13/2021,ALADS LEGAL DEFENSE FUND,990O,, 
19098531,P,202017750,201812,10/13/2021,BLUECROSS BLUESHIELD OF SOUTH CAROLINA,990O,, 
19101178,P,208657281,201912,10/14/2021,GATEWAY CONDOMINIUM ASSOCIATION INC,990EO,, 
19083856,P,521556076,201912,10/04/2021,SCHUMANN FUND FOR NEW JERSEY INC,990T,, 
19101327,P,510674604,201912,10/14/2021,WELD COUNTY CHIEFS OF POLICE ASSOCIATION,990EO,, 
19098662,P,010028980,202006,10/13/2021,BETA THETA PI FRATERNITY,990O,, 
19102084,P,263598337,201912,10/14/2021,LIGHT OF THE WORLD PRAYER CENTER,990,, 
19105791,P,412057081,202006,10/19/2021,VICTORIA ROTARY FOUNDATION INC,990EZ,, 
19105806,P,311610902,202006,10/19/2021,LEXINGTON COUNTY CHORAL SOCIETY,990EZ,, 
19106712,P,561002556,202004,10/19/2021,WALLACE MOOSE LODGE 524 LOYAL ORDER OF MOOSE,990EO,, 
19098702,P,471892944,202006,10/13/2021,GLOBAL ORPHANS AND WIDOWS,990EZ,, 
19106719,P,237142717,202006,10/19/2021,KNIGHTS OF COLUMBUS ST CROIX COUNCIL 1762,990EO,, 
19084768,P,364301632,201912,10/05/2021,ILLINOIS VALLEY ANIMAL RESCUE,990T,, 
19098719,P,621691803,202006,10/13/2021,AMERICAN COACH ASSOC MID ATLANTIC CHAPTER,990EO,, 
19098782,P,421055816,201912,10/13/2021,WE CARE HOUSING INC,990EO,, 
19105864,P,043716424,201912,10/19/2021,MANY WATERS INTERNATIONAL MINISTRIES,990EZ,, 
19106825,P,812587590,201612,10/19/2021,NANCY B JOHNSON FOUNDATION INC,990EZ,, 
19084810,P,208628786,201912,10/05/2021,CENTER ANN SULLIVAN INC,990T,, 
19102248,P,737040071,202004,10/14/2021,GAMMA ALPHA CHAPTER OF ALPHA GAMMA DELTA HOUSE ASSOCIATION,990O,, 
19106859,P,570754447,201912,10/19/2021,PEE DEE UNITED ELKS LODGE 1679 AND EXCELSIOR TEMPLE 790,990EO,, 
19100061,P,582629239,201912,10/14/2021,DOUGLASVILLE COMMUNITY OUTREACH INC,990,, 
19100067,P,311578564,201912,10/14/2021,INTERFAITH HOSPITALITY NETWORK OF WARREN COUNTY,990,, 
19100143,P,450129400,201912,10/14/2021,FARGO COUNTRY CLUB,990O,, 
19106954,P,813101771,201912,10/19/2021,JERRY ANDREAKIS MUSIC SCHOLARSHIP FUND INC,990EZ,, 
19106918,P,916037918,202006,10/19/2021,TUMWATER ROTARY,990EZ,, 
19092680,P,251703580,201912,10/07/2021,HORSESHOE CURVE CHAPTER NRHS INC,990EZ,, 
19092686,P,481088516,201912,10/07/2021,NEW CHALLENGE INC,990EZ,, 
19100227,P,486171336,201912,10/14/2021,OTTAWA LIBRARY ENDOWMENT FUND INC,990,, 
19100235,P,522341571,201912,10/14/2021,GLOBALWORKS FOUNDATION,990,, 
19101724,P,201844175,201912,10/14/2021,WESLEY YEAGER POST 606 HOME ASSOCIATION,990O,, 
19116072,P,341467182,201911,10/26/2021,TRUMBULL COUNTY LIVESTOCK SALES COMMITTEE,990O,, 
19102930,P,680442009,201908,10/15/2021,CHILD START INC,990,, 
19108601,P,237208577,202006,10/20/2021,PTA GRACE S BECK ELEMENTARY,990EZ,, 
19108682,P,823435481,201912,10/20/2021,FOUNDATION FOR DANE COUNTY PARKS INC,990EZ,, 
19109089,P,820497286,201912,10/20/2021,IDAHO RV CAMPGROUNDS ASSOCIATION,990EO,, 
19095148,P,650875819,201912,10/08/2021,FLORIDA CRACKER CASTLE ASSOCIATION INC,990EZ,, 
19095150,P,842182245,202008,10/08/2021,DIAMONDS GIRLS TRAVEL BASKETBALL,990EZ,, 
19096456,P,030171220,201912,10/12/2021,BURLINGTON COUNTRY CLUB,990O,, 
19094679,P,832460871,201912,10/07/2021,KEREN CHASANIM DUSHINSKY INC,990EZ,, 
19096495,P,730792786,201912,10/12/2021,WESTERN TRAIL HISTORICAL SOCIETY,990,, 
19096505,P,720740054,202006,10/12/2021,CONCORDIA COUNCIL ON AGING INC,990,, 
19097558,P,273106648,201912,10/13/2021,LIGHT FOR THE CITY INC,990EZ,, 
19109651,P,813094497,201912,10/20/2021,HAITIAN HOPE INC,990EZ,, 
19094754,P,364307974,202007,10/07/2021,TOWER CHORALE,990EZ,, 
19096628,P,742252034,202012,10/12/2021,COOPER CLARK FOUNDATION,990PF,, 
19094771,P,233084369,201912,10/07/2021,3B MEDICAL RESEARCH AND EDUCATION FOUNDATION INC,990EZ,, 
19096701,P,954129759,202004,10/12/2021,UPTOWN GAY AND LESBIAN ALLIANCE INC,990,, 
19108426,P,481136430,201912,10/20/2021,SISTER CITIES LAWRENCE,990EZ,, 
19108718,P,910954155,202006,10/20/2021,SOROPTOMIST INTERNATIONAL OF THE AMERICAS BURLINGTON,990EZ,, 
19108758,P,522208508,201912,10/20/2021,CHRISTIAN SCHOLAR SERVANT MINISTRIES INC,990EZ,, 
19108803,P,800159876,201912,10/20/2021,OXNARD EAA CHAPTER 1469 INC,990EZ,, 
19109717,P,203568208,201912,10/20/2021,GIANNAS HOUSE PREGNANCY RESOURCE CENTER,990EZ,, 
19107740,P,711044258,201912,10/20/2021,CALIFORNIA ASSOCIATION OF RURAL HEALTH CLINICS,990EZ,, 
19109722,P,421743985,201912,10/20/2021,CIRCLE CITY CURLING CLUB,990EZ,, 
19107795,P,208007252,201912,10/20/2021,PDS AND P MEHTA FAMILY FOUNDATION INC,990PF,, 
19107851,P,650294494,201906,10/20/2021,PALM BEACH POPS INC,990PF,, 
19094854,P,510209985,202004,10/07/2021,IBPOE ILLINOIS WISCONSIN ST ASSOC DTRS,990EO,, 
19107819,P,486157317,201912,10/20/2021,MILO HEWITT TEST TRUST FOUNDATION,990PF,, 
19107884,P,134165975,202003,10/20/2021,FRIENDS OF RINRI KENKYUSHO OF NEW YORK INC,990PF,, 
19108405,P,461758921,202006,10/20/2021,TROY NJROTC BOOSTER CLUB INC,990EZ,, 
19108412,P,842519239,201912,10/20/2021,BALL FOR ALL INC,990EZ,, 
19096171,P,300399943,201908,10/12/2021,WHEELER AVENUE CHRISTIAN ACADEMY,990,, 
19109938,P,133189206,201812,10/21/2021,NEW YORK PUBLIC TRANSIT ASSOCIATION INC,990O,, 
19095084,P,823830566,201912,10/07/2021,REVELATION OF HOPE FOUNDATION,990EZ,, 
19097447,P,541564322,202006,10/13/2021,VINTON FIRST AID CREW INC,990EZ,, 
19108123,P,113352901,201912,10/20/2021,H AND F FUND INC,990PF,, 
19108962,P,640368713,202004,10/20/2021,MERIDIAN LODGE 1628 LOYAL ORDER OF MOOSE,990EO,, 
19095102,P,463592305,201912,10/07/2021,SURREY HILLS SANCTUARY INC,990EZ,, 
19096437,P,911286224,201912,10/12/2021,DISTRICT 19 ORGANIZATION OF THE ACBL,990O,, 
19097476,P,233050646,202006,10/13/2021,MILL CREEK ELEMENTARY HOME AND SCHOOL ASSOCIATION,990EZ,, 
19104162,P,142010926,202006,10/18/2021,CORY-RAWSON ATHLETIC BOOSTERS,990EZ,, 
19104178,P,751665374,201912,10/18/2021,SOUTHWESTERN ASSOCIATION OF FORENSIC SCIENTISTS,990EZ,, 
19112218,P,930323147,201909,10/22/2021,SEIU LOCAL 503 OREGON PUBLIC EMPLOYEES UNION,990O,, 
19119676,P,472222941,202006,10/28/2021,NORTHBRIDGE MIDDLE SCHOOL BOOSTER CLUB INC,990EZ,, 
19119640,P,411620395,202006,10/28/2021,OASIS CENTRAL MINNESOTA,990EZ,, 
19119643,P,901014948,202006,10/28/2021,PTA INTELLECTUAL VIRTUES ACADEMY,990EZ,, 
19120210,P,566060649,202006,10/29/2021,MOUNT AIRY YOUTH FOUNDATION INCORPORATED,990EZ,, 
