18835397,P,840847646,201612,09/08/2021,TRAINERS OF SCHOOL PSYCHOLOGISTS,990EA,, 
18857225,E,596757185,202012,09/14/2021,DEIRIARTE FBO CHARITIES TW,990PF,202112509349100851, 
18857846,E,363929159,202106,09/14/2021,UNITED AIRLINES HISTORICAL FOUNDATION CO M KUHN,990EZ,202102489349200150, 
19066727,P,421106819,201912,09/29/2021,ST LUKES HEALTH CARE FOUNDATION,990T,, 
19067378,P,846120985,202007,09/29/2021,MALLEY E M TUA CHARITABLE A,990T,, 
18857894,E,812155039,202012,09/14/2021,THREE POINTS RACING FOUNDATION INC,990EZ,202102519349200330, 
18857913,E,716054779,202106,09/14/2021,LITTLE ROCK GARDEN CLUB,990EZ,202102519349200415, 
18997628,P,742347314,201912,09/23/2021,AMERICAN BIRDING ASSOCIATION INC,990T,, 
18858010,E,853694681,202012,09/14/2021,ANGELS 4 AUTISM INC,990EZ,202102529349200440, 
18858732,E,251308889,202012,09/14/2021,WILKINS TOWNSHIP VOLUNTEER FIRE COM,990,202102519349300930, 
19067621,P,272530561,201912,09/29/2021,JOHN AND BONNIE STRAUSS FOUNDATION,990T,, 
18983676,P,010963014,201912,09/23/2021,COASTAL MARIN FUND,990,, 
18858141,E,463196351,202012,09/14/2021,ROCKFORD ALLIANCE AGAINST SEXUAL EXPLOITATION,990EZ,202112509349200511, 
18983711,P,832470853,201912,09/23/2021,BLAQUE TOCHS,990,, 
18997841,P,237379161,201912,09/23/2021,SISTERS OF CHARITY OF LEAVENWORTH HEALTH SYSTEM INC,990T,, 
18983918,P,431963337,201912,09/23/2021,SOUTHERN CALIFORNIA YOUTH RUGBY ASSOCIATION,990,, 
18983932,P,680484330,201910,09/23/2021,WEALTHNET CHARITABLE GIFT FUND INC,990,, 
18857653,E,465730152,202012,09/14/2021,KICK OFF FOR KIDS INC,990EZ,202102509349200240, 
18858315,E,611383651,202012,09/14/2021,OWENSBORO AREA BUILDING AND CONSTRUCTION TRADES COUNCIL,990EO,202112469349200531, 
18984046,P,752970373,201912,09/23/2021,BIG SPRING AREA COMMUNITY FOUNDATION INC,990,, 
18858356,E,464285364,202012,09/14/2021,DETROIT REGIONAL LGBT CHAMBER OF COMMERCE,990EO,202112509349201156, 
18858361,E,946081785,202106,09/14/2021,KNIGHTS OF COLUMBUS FATHER HESLIN COUNCIL 2557,990EO,202112509349201216, 
18858433,E,465008779,202012,09/14/2021,SUDC FOUNDATION ,990,202102509349300330, 
18984115,P,521139558,201909,09/23/2021,BLACK WOMENS AGENDA INC,990,, 
18857046,E,760556358,202012,09/14/2021,GRIZZLE FAMILY FOUNDATION,990PF,202102499349100150, 
18984099,P,814428721,201912,09/23/2021,BANYAN,990,, 
18997456,P,580677170,201906,09/23/2021,ROMAN CATHOLIC ARCHDIOCESE OF ATLANTA COMMON FUND,990T,, 
18998264,P,520914250,201912,09/24/2021,NATIONAL CENTER FOR STATE COURTS,990T,, 
19068986,P,264699792,201912,09/30/2021,SWAMP CREEK STILLWATER RIVER RECREATIONAL TRAIL INC,990EZ,, 
18815355,E,420953968,202009,09/03/2021,ONE VISION,990,202132259349301913, 
18815357,E,150543356,202012,09/03/2021,UNITED WAY OF NORTHERN NEW YORK INC,990,202132259349301923, 
18815364,E,581562973,202009,09/03/2021,BAPTIST MEMORIAL HOME CARE INC,990,202132259349301968, 
18810059,E,311221036,202012,09/03/2021,HELEN AND JOSEPH SKILKEN FOUNDATION,990PF,202112359349100116, 
18810074,E,205449358,202012,09/03/2021,ACHESON FAMILY FOUNDATION,990PF,202112359349100416, 
18812336,E,431241589,202012,09/03/2021,SISTER CITY ASSOCIATION OF KCMO INC,990EZ,202122379349200127, 
18813538,E,043529334,202106,09/03/2021,WELLESLEY MOTHERS FORUM INC,990EO,202132389349200603, 
18813548,E,576025022,202009,09/03/2021,KIWANIS OF SPARTANBURGINTL K-164,990EO,202142329349200404, 
18813563,E,620976023,202105,09/03/2021,NASHVILLE CHAPTER INSTITUTE OF INTERNAL AUDITORS,990EO,202142349349200154, 
18814759,E,521749216,201909,09/03/2021,LATINO ECONOMIC DEVELOPMENT CORPORATION,990,202102319349300625, 
18815417,E,030107300,202009,09/03/2021,BRATTLEBORO MEMORIAL HOSPITAL,990,202132259349302308, 
18818228,E,821281535,202010,09/03/2021,TEATRO NUOVO INC,990,202142289349304584, 
18811088,E,042104205,202103,09/03/2021,QUINCY LODGE OF ELKS 943 INC,990O,202112359349301451, 
18811688,E,640940280,202009,09/03/2021,GREATER STARKVILLE DEVELOPMENT PARTNERSHIP,990O,202142389349301709, 
18813081,E,273252425,202012,09/03/2021,RAY OF HOPE PREGNANCY CARE MINISTRI,990EZ,202142379349201124, 
18814815,E,020490122,202106,09/03/2021,NURTURE AND NATURE CHILDRENS CENTER INC,990,202102319349300020, 
18816082,E,396031154,202009,09/03/2021,STEVENS POINT CURLING CLUB INC,990,202102289349302650, 
18809717,E,742876837,202012,09/03/2021,DELFINA AND JOSEFINA ALEXANDER FAMILY FOUNDATION,990PF,202122329349101007, 
18810135,E,237418086,202011,09/03/2021,LORIN BOSWELL FOUNDATION,990PF,202112379349100106, 
18810617,E,566042886,202012,09/03/2021,C H HOPKINS TUWF,990PF,202142359349100619, 
18814039,E,463031946,201912,09/03/2021,NEW HOPE RESCUE INC,990,202102309349300725, 
18814886,E,202137257,202012,09/03/2021,VILLA ST FRANCIS CORP,990,202112319349300641, 
18809759,E,562464765,202012,09/03/2021,PFEFFER-BEACH FOUNDATION INC ,990PF,202122349349100152, 
18809768,E,113411369,202012,09/03/2021,OHARA FAMILY FOUNDATION,990PF,202102389349100510, 
18809777,E,264313935,202012,09/03/2021,SELDEN M DANIELS MEMORIAL SCHOLARSHIP FUND,990PF,202102389349100800, 
18811191,E,570298111,202012,09/03/2021,CHARLESTON TRIDENT ASSOCIATION OF REALTORS INC,990O,202122379349301027, 
18814090,E,621665530,202012,09/03/2021,ARKANSAS FORESTRY ASSOCIATION EDUCATION FOUNDATION INC,990,202122309349300412, 
18812459,E,812972130,202012,09/03/2021,THRIVING PINK INC,990EZ,202122389349200927, 
18810724,E,236263254,202012,09/03/2021,FISCHER MEMORIAL BURIAL PARK ,990PF,202142379349100529, 
18814506,E,680438376,202009,09/03/2021,ROCKLIN GIRLS FAST PITCH SOFTBALL,990,202102259349303050, 
18814512,E,273305897,202103,09/03/2021,SILVER VALLEY TORTOISE REFUGE ,990,202102259349303005, 
18815043,E,030494708,202009,09/03/2021,CATHERINE BOOTH FRIENDSHIP HOUSE RESIDENCE INC,990,202112259349301606, 
18815011,E,463931595,202012,09/03/2021,WEAVERLAND VALLEY FIRE DEPARTMENT,990,202112259349300906, 
18816263,E,953013310,202009,09/03/2021,DISABILITY COMMUNITY RESOURCE CENTER,990,202102289349304145, 
18810739,E,810921352,202012,09/03/2021,LEGER FAMILY FOUNDATION,990PF,202142379349100909, 
18815104,E,237300040,202009,09/03/2021,BRIDGTON HISTORICAL SOCIETY,990,202112259349301811, 
18810849,E,752358407,202009,09/03/2021,OLNEY INDUSTRIAL DEVELOPMENT CORPORATION,990O,202102389349300215, 
18811995,E,473011608,202012,09/03/2021,MIGHTY RIVER RISING,990EZ,202112329349200601, 
18815174,E,050493219,202009,09/03/2021,LIFESPAN FOUNDATION,990,202112259349302186, 
18815780,E,426077108,202009,09/03/2021,VARIETY-THE CHILDRENS CHARITY OF IOWA,990,202122259349303012, 
18817503,E,264411728,202012,09/03/2021,CASA BELVEDERE THE ITALIAN CULTURAL FOUNDATION INC,990,202122289349302742, 
18816966,E,020241080,202009,09/03/2021,FRIENDS OF YOUNG JUDAEA INC,990,202112289349304091, 
18811501,E,752310500,202102,09/03/2021,HAMBY VOLUNTEER FIRE DEPT,990O,202142329349300109, 
18812714,E,141578698,202104,09/03/2021,PROFESSIONAL PHOTOGRAPHERS SOCIETY OF NEW YORK STATE INC,990EZ,202132379349200813, 
18816439,E,141735522,201912,09/03/2021,WHITE LAKE FIRE COMPANY,990,202102299349300140, 
18812171,E,815428363,202012,09/03/2021,PARALLEL PARTNERS GROUP INC,990EZ,202112359349200511, 
18817097,E,237225476,202009,09/03/2021,TOM SLICK MEMORIAL TRUST FOR SWRI,990,202122289349300837, 
18848033,E,382517932,202102,09/10/2021,KOREAN AMERICAN COMMUNITY HOUSING SERVICES INC,990,202142439349301604, 
18911891,P,841202946,201912,09/17/2021,DENVER BOTANIC GARDENS ENDOWMENT INC,990T,, 
18911895,P,760721842,201912,09/17/2021,OUR LADY OF LOURDES HOSPITALITY NORTH AM,990T,, 
18911897,P,371798978,201912,09/17/2021,CHARIS FOUNDATION INC,990T,, 
18911903,P,610862133,202006,09/17/2021,PENNYRILE ALLIED COMMUNITY SERVICES INC,990T,, 
18818782,E,363951260,202106,09/03/2021,CATCH A STAR LEARNING CENTER INC,990,202142299349300614, 
18911961,P,136170340,201912,09/17/2021,BOOTH FERRIS FOUNDATION,990T,, 
18820396,E,521986697,202012,09/03/2021,OROMO CENTER,990,202112369349301511, 
18820758,E,237072969,202012,09/03/2021,MANCHESTER VOLUNTEER RESCUE SQUAD,990,202102369349301905, 
18821294,E,656137236,202012,09/03/2021,SPECIAL BOY SCOUT TRUST FUND DOUG SANDERS TRUSTEE,990,202122389349301527, 
18869952,P,820631249,201912,09/14/2021,SOUTHERN ARTISAN TRAINING INSTITUTE INC,990T,, 
18869975,P,990227852,201912,09/14/2021,CALVARY CHAPEL HONOLULU,990T,, 
18870603,P,620640228,202006,09/14/2021,KHARIS FOUNDATION,990T,, 
18847608,E,042210743,202012,09/10/2021,NEVINS COMMUNITY SERVICES INC,990,202122459349300637, 
18819553,E,941609475,202009,09/03/2021,REDDING SWIM CLUB INC,990,202142289349301829, 
18820817,E,510203806,202012,09/03/2021,BONNIEBROOK HISTORICAL SOCIETY,990,202112379349301176, 
18912115,P,850110669,202009,09/17/2021,LOVELACE BIOMEDICAL RESEARCH INSTITUTE,990T,, 
18847728,E,201643872,202012,09/10/2021,RHEUMATOLOGY ALLIANCE OF LOUISIANA INC,990,202132399349300113, 
18847731,E,751959671,201912,09/10/2021,CHISHOLM TRAIL RSVP INC,990,202132399349300133, 
18820930,E,593728321,202012,09/03/2021,NHDC LA POSADA DEL REY APARTMENTS INC,990,202122379349301162, 
18870715,P,836279243,202006,09/15/2021,AEGIS FOR DREAMS FOUNDATION,990EO,, 
18870750,P,237520263,202004,09/15/2021,LOYAL ORDER OF MOOSE 1968 INC,990EO,, 
18818344,E,237444608,202009,09/03/2021,THOMASTON FIRST BAPTIST FDN INC,990,202142289349303689, 
18912180,P,832470255,201912,09/17/2021,SHIBUI NI ANIMAL RESCUE AND SANCTUARY,990EZ,, 
18902495,P,416045530,201912,09/17/2021,NATIONAL ASSOCIATION OF CHURCH BUSINESS ADMINISTRATORS,990T,, 
18819141,E,237372591,202012,09/03/2021,EXPECT HOPE WORLDWIDE,990,202142319349301004, 
18819142,E,411833478,202012,09/03/2021,LONG LAKE HOMEOWNERS ASSN,990,202142319349301019, 
18819198,E,591117362,202009,09/03/2021,CAPITAL AREA COMMUNITY ACTION AGENCYINC,990,202142259349302239, 
18820215,E,042752507,202012,09/03/2021,CODMAN SQUARE NEIGHBORHOOD DEVELOPMENT CORPORATION,990,202102359349300790, 
18907063,P,461960745,202006,09/17/2021,EDINA CHOIR BOOSTERS,990T,, 
18911172,P,521233455,202003,09/17/2021,SYKESVILLE FREEDOM DISTRICT FIRE DEPT INC,990T,, 
18819272,E,843780597,202012,09/03/2021,IPSWICH LOCAL NEWS INC,990,202142259349302404, 
18819804,E,320015758,202103,09/03/2021,FOUNDATION FOR CHILDREN IN NEED,990,202102329349301500, 
18870867,P,850276244,202006,09/15/2021,LAS CRUCES SUNRISE LIONS,990EO,, 
19044205,P,901141857,201906,09/27/2021,DELTA ETA CHAPTER OF ALPHA GAMMA DELTA,990O,, 
19044228,P,300572300,202003,09/27/2021,BMWED ATCHISON TOPEKA AND SANTA FE FRISCO SYS FED,990O,, 
18883552,P,463006939,202003,09/15/2021,SHALER AREA ICE HOCKEY CLUB INC,990EZ,, 
18884357,P,546061612,201912,09/15/2021,WARWICK LIONS CLUB,990EO,, 
18884406,P,471597663,201912,09/16/2021,FORUM FOR COMMUNITY LEADERS,990EO,, 
18883442,P,546040536,201912,09/15/2021,UNITED STEELWORKERS LOCAL13061,990EO,, 
18883676,P,822839877,201912,09/15/2021,GREEN CASTLE AERO CLUB FOUNDATION,990EZ,, 
18883709,P,030335635,201909,09/15/2021,VERMONT CHAMBER FOUNDATION INC,990PF,, 
