17618133,E,954344415,201912,01/21/2021,WEST HOLLYWOOD AQUATICS INC,990,202041509349300044, 
17663780,E,743159257,201912,01/27/2021,SOUL WINNERS INDIA MINISTRIES,990,202041359349301789, 
17663822,E,742727509,201906,01/27/2021,SETON COVE,990,202021359349303382, 
17664615,E,860816675,201912,01/27/2021,EL RIO FOUNDATION INC,990,202001919349300510, 
17586540,E,952873720,201912,01/04/2021,VILLAGE PARK RECREATION CLUB NO 3,990O,202041199349301309, 
17588947,E,811271555,201912,01/06/2021,PAKISTANI AMERICAN LAW ENFORCEMENT SOCIETY INC,990EZ,202001829349201420, 
17594707,E,371549358,201912,01/11/2021,MORTON J AND BERNICE W SKIRBOLL FAMILY FOUNDATION,990PF,202001609349100650, 
17594751,E,746040454,202003,01/11/2021,PARKER FOUNDATION INC,990PF,202031489349100133, 
17595687,E,310809508,201912,01/12/2021,MARION BOARD OF REALTORS INC,990O,, 
17595712,E,640524001,202004,01/12/2021,KOSSUTH WATER ASSOCIATION INC,990O,, 
17595780,E,750867345,201908,01/12/2021,TEXAS COWBOY REUNION INC,990O,, 
17596672,E,850216702,201906,01/12/2021,NEW VISTAS,990,202001369349304040, 
17596265,E,850268084,201912,01/12/2021,SPECIAL OLYMPICS NEW MEXICO INC,990,202002539349300925, 
17595864,E,822543434,201912,01/12/2021,AMERICANS FOR FINANCIAL REFORM,990O,, 
17596791,E,042104847,201906,01/12/2021,WILLIAMS COLLEGE,990,202001369349304135, 
17595895,E,950684372,202006,01/12/2021,DISABLED AMERICAN VETERANS DEPT OF CALIFORNIA,990O,, 
17595939,E,813510167,201912,01/12/2021,NP CARNEGIE OFFICE HOLDINGS LLC CO AEW CAPITAL MANAGEMENT LP,990O,, 
17596853,E,822956924,201906,01/12/2021,SELF DEVELOPMENT EASTMARK ACADEMY,990,202031069349300528, 
17597803,E,842294797,201912,01/13/2021,OVMS LEGUM LEGACY CHARITY,990EZ,, 
17617933,E,814502283,201912,01/21/2021,DIRECT ACTION EVERYWHERE,990,202011539349300206, 
17663604,E,680408068,201912,01/27/2021,AFFORDABLE HOUSING ASSISTANCE,990,202021299349301612, 
17664419,E,562105544,201912,01/27/2021,PAUL J CIENER BOTANICAL GARDEN,990,202011919349301406, 
17665281,E,561258754,201906,01/27/2021,CUMBERLAND RESIDENTIAL AND EMPLOYMENT SERVICES AND TRAINING INC,990,202031969349301573, 
